Label,IPLength,IPHeaderLength,TTL,Protocol,SourcePort,DestPort,SequenceNumber,AckNumber,WindowSize,TCPHeaderLength,TCPLength,TCPStream,TCPUrgentPointer,IPFlags,IPID,IPchecksum,TCPflags,TCPChecksum
TCP_Camera,286,20,64,6,45739,443,310245,7475,2529,32,234,0,0,0x02,0xdb3c,0x2dc9,0x0018,0xcfdb
TCP_Camera,142,20,64,6,55778,443,311649,7549,2529,32,90,2,0,0x02,0x357d,0x642a,0x0018,0xcec7
TCP_Camera,142,20,64,6,45739,443,310479,7475,2529,32,90,0,0,0x02,0xdb3d,0x2e58,0x0018,0x72eb
TCP_Camera,142,20,64,6,55778,443,311739,7549,2529,32,90,2,0,0x02,0x357e,0x6429,0x0018,0x882f
TCP_Camera,142,20,64,6,45739,443,310569,7475,2529,32,90,0,0,0x02,0xdb3e,0x2e57,0x0018,0xfd03
TCP_Camera,142,20,64,6,55778,443,311829,7549,2529,32,90,2,0,0x02,0x357f,0x6428,0x0018,0xb5b2
TCP_Camera,142,20,64,6,45739,443,310659,7475,2529,32,90,0,0,0x02,0xdb3f,0x2e56,0x0018,0xae89
TCP_Camera,142,20,64,6,55778,443,311919,7549,2529,32,90,2,0,0x02,0x3580,0x6427,0x0018,0x473f
TCP_Camera,142,20,64,6,45739,443,310749,7475,2529,32,90,0,0,0x02,0xdb40,0x2e55,0x0018,0x1143
TCP_Camera,142,20,64,6,55778,443,312009,7549,2529,32,90,2,0,0x02,0x3581,0x6426,0x0018,0x2367
TCP_Camera,142,20,64,6,45739,443,310839,7475,2529,32,90,0,0,0x02,0xdb41,0x2e54,0x0018,0x8a9c
TCP_Camera,142,20,64,6,55778,443,312099,7549,2529,32,90,2,0,0x02,0x3582,0x6425,0x0018,0xdca8
TCP_Camera,142,20,64,6,45739,443,310929,7475,2529,32,90,0,0,0x02,0xdb42,0x2e53,0x0018,0xcb99
TCP_Camera,142,20,64,6,55778,443,312189,7549,2529,32,90,2,0,0x02,0x3583,0x6424,0x0018,0x5835
TCP_Camera,142,20,64,6,45739,443,311019,7475,2529,32,90,0,0,0x02,0xdb43,0x2e52,0x0018,0x5b01
TCP_Camera,142,20,64,6,55778,443,312279,7549,2529,32,90,2,0,0x02,0x3584,0x6423,0x0018,0x8fbc
TCP_Camera,142,20,64,6,45739,443,311109,7475,2529,32,90,0,0,0x02,0xdb44,0x2e51,0x0018,0xddab
TCP_Camera,142,20,64,6,55778,443,312369,7549,2529,32,90,2,0,0x02,0x3585,0x6422,0x0018,0x3b93
TCP_Camera,142,20,64,6,45739,443,311199,7475,2529,32,90,0,0,0x02,0xdb45,0x2e50,0x0018,0x7b3e
TCP_Camera,142,20,64,6,55778,443,312459,7549,2529,32,90,2,0,0x02,0x3586,0x6421,0x0018,0x6f00
TCP_Camera,142,20,64,6,45739,443,311289,7475,2529,32,90,0,0,0x02,0xdb46,0x2e4f,0x0018,0xe699
TCP_Camera,142,20,64,6,55778,443,312549,7549,2529,32,90,2,0,0x02,0x3587,0x6420,0x0018,0xd23b
TCP_Camera,142,20,64,6,45739,443,311379,7475,2529,32,90,0,0,0x02,0xdb47,0x2e4e,0x0018,0x4907
TCP_Camera,142,20,64,6,55778,443,312639,7549,2529,32,90,2,0,0x02,0x3588,0x641f,0x0018,0xf598
TCP_Camera,142,20,64,6,45739,443,311469,7475,2529,32,90,0,0,0x02,0xdb48,0x2e4d,0x0018,0x93b1
TCP_Camera,142,20,64,6,55778,443,312729,7549,2529,32,90,2,0,0x02,0x3589,0x641e,0x0018,0xf797
TCP_Camera,142,20,64,6,45739,443,311559,7475,2529,32,90,0,0,0x02,0xdb49,0x2e4c,0x0018,0xe055
TCP_Camera,142,20,64,6,55778,443,312819,7549,2529,32,90,2,0,0x02,0x358a,0x641d,0x0018,0xa009
TCP_Camera,142,20,64,6,45739,443,311649,7475,2529,32,90,0,0,0x02,0xdb4a,0x2e4b,0x0018,0x8aff
TCP_Camera,142,20,64,6,55778,443,312909,7549,2529,32,90,2,0,0x02,0x358b,0x641c,0x0018,0x6cb6
TCP_Camera,142,20,64,6,45739,443,311739,7475,2529,32,90,0,0,0x02,0xdb4b,0x2e4a,0x0018,0x071e
TCP_Camera,142,20,64,6,55778,443,312999,7549,2529,32,90,2,0,0x02,0x358c,0x641b,0x0018,0xa889
TCP_Camera,142,20,64,6,45739,443,311829,7475,2529,32,90,0,0,0x02,0xdb4c,0x2e49,0x0018,0xd88c
TCP_Camera,142,20,64,6,55778,443,313089,7549,2529,32,90,2,0,0x02,0x358d,0x641a,0x0018,0xc1d7
TCP_Camera,142,20,64,6,45739,443,311919,7475,2529,32,90,0,0,0x02,0xdb4d,0x2e48,0x0018,0xc753
TCP_Camera,142,20,64,6,55778,443,313179,7549,2529,32,90,2,0,0x02,0x358e,0x6419,0x0018,0x9a57
TCP_Camera,142,20,64,6,45739,443,312009,7475,2529,32,90,0,0,0x02,0xdb4e,0x2e47,0x0018,0x1ae4
TCP_Camera,142,20,64,6,55778,443,313269,7549,2529,32,90,2,0,0x02,0x358f,0x6418,0x0018,0xb707
TCP_Camera,142,20,64,6,45739,443,312099,7475,2529,32,90,0,0,0x02,0xdb4f,0x2e46,0x0018,0x8cd4
TCP_Camera,142,20,64,6,55778,443,313359,7549,2529,32,90,2,0,0x02,0x3590,0x6417,0x0018,0x44e7
TCP_Camera,142,20,64,6,45739,443,312189,7475,2529,32,90,0,0,0x02,0xdb50,0x2e45,0x0018,0x236c
TCP_Camera,142,20,64,6,55778,443,313449,7549,2529,32,90,2,0,0x02,0x3591,0x6416,0x0018,0x38f2
TCP_Camera,142,20,64,6,45739,443,312279,7475,2529,32,90,0,0,0x02,0xdb51,0x2e44,0x0018,0xfc86
TCP_Camera,286,20,64,6,55778,443,313539,7549,2529,32,234,2,0,0x02,0x3592,0x6385,0x0018,0x26b7
TCP_Camera,142,20,64,6,55778,443,313773,7549,2529,32,90,2,0,0x02,0x3593,0x6414,0x0018,0xbddb
TCP_Camera,52,20,64,6,45739,443,312369,7549,2529,32,0,0,0,0x02,0xdb52,0x2e9d,0x0010,0xc84a
TCP_Camera,142,20,64,6,45739,443,312369,7549,2529,32,90,0,0,0x02,0xdb53,0x2e42,0x0018,0x6b55
TCP_Camera,142,20,64,6,55778,443,313863,7549,2529,32,90,2,0,0x02,0x3594,0x6413,0x0018,0x37b9
TCP_Camera,142,20,64,6,45739,443,312459,7549,2529,32,90,0,0,0x02,0xdb54,0x2e41,0x0018,0x02f7
TCP_Camera,142,20,64,6,55778,443,313953,7549,2529,32,90,2,0,0x02,0x3595,0x6412,0x0018,0xb0c3
TCP_Camera,142,20,64,6,45739,443,312549,7549,2529,32,90,0,0,0x02,0xdb55,0x2e40,0x0018,0xa7b7
TCP_Camera,142,20,64,6,55778,443,314043,7549,2529,32,90,2,0,0x02,0x3596,0x6411,0x0018,0x68bf
TCP_Camera,52,20,64,6,55778,443,314133,7623,2529,32,0,2,0,0x02,0x3597,0x646a,0x0010,0xe631
TCP_Camera,142,20,64,6,45739,443,312639,7549,2529,32,90,0,0,0x02,0xdb56,0x2e3f,0x0018,0x013b
TCP_Camera,142,20,64,6,55778,443,314133,7623,2529,32,90,2,0,0x02,0x3598,0x640f,0x0018,0x660f
TCP_Camera,142,20,64,6,45739,443,312729,7549,2529,32,90,0,0,0x02,0xdb57,0x2e3e,0x0018,0x7c9c
TCP_Camera,142,20,64,6,55778,443,314223,7623,2529,32,90,2,0,0x02,0x3599,0x640e,0x0018,0xc070
TCP_Camera,142,20,64,6,45739,443,312819,7549,2529,32,90,0,0,0x02,0xdb58,0x2e3d,0x0018,0x85c8
TCP_Camera,142,20,64,6,55778,443,314313,7623,2529,32,90,2,0,0x02,0x359a,0x640d,0x0018,0xde97
TCP_Camera,142,20,64,6,45739,443,312909,7549,2529,32,90,0,0,0x02,0xdb59,0x2e3c,0x0018,0x1f76
TCP_Camera,142,20,64,6,55778,443,314403,7623,2529,32,90,2,0,0x02,0x359b,0x640c,0x0018,0x1439
TCP_Camera,142,20,64,6,45739,443,312999,7549,2529,32,90,0,0,0x02,0xdb5a,0x2e3b,0x0018,0x8f04
TCP_Camera,142,20,64,6,55778,443,314493,7623,2529,32,90,2,0,0x02,0x359c,0x640b,0x0018,0x42d8
TCP_Camera,142,20,64,6,45739,443,313089,7549,2529,32,90,0,0,0x02,0xdb5b,0x2e3a,0x0018,0x6f15
TCP_Camera,142,20,64,6,55778,443,314583,7623,2529,32,90,2,0,0x02,0x359d,0x640a,0x0018,0x6010
TCP_Camera,142,20,64,6,45739,443,313179,7549,2529,32,90,0,0,0x02,0xdb5c,0x2e39,0x0018,0x51cd
TCP_Camera,60,20,64,6,35994,5104,0,0,5840,40,0,212,0,0x02,0x7d69,0x1171,0x0002,0x5858
TCP_Camera,142,20,64,6,55778,443,314673,7623,2529,32,90,2,0,0x02,0x359e,0x6409,0x0018,0x75b3
TCP_Camera,142,20,64,6,45739,443,313269,7549,2529,32,90,0,0,0x02,0xdb5d,0x2e38,0x0018,0xfa17
TCP_Camera,286,20,64,6,45739,443,313359,7549,2529,32,234,0,0,0x02,0xdb5e,0x2da7,0x0018,0x9e68
TCP_Camera,142,20,64,6,55778,443,314763,7623,2529,32,90,2,0,0x02,0x359f,0x6408,0x0018,0x555c
TCP_Camera,142,20,64,6,45739,443,313593,7549,2529,32,90,0,0,0x02,0xdb5f,0x2e36,0x0018,0x361f
TCP_Camera,60,20,64,6,44518,8443,0,0,5840,40,0,213,0,0x02,0xe7d3,0x623c,0x0002,0x6d08
TCP_Camera,142,20,64,6,55778,443,314853,7623,2529,32,90,2,0,0x02,0x35a0,0x6407,0x0018,0xdf83
TCP_Camera,142,20,64,6,45739,443,313683,7549,2529,32,90,0,0,0x02,0xdb60,0x2e35,0x0018,0x5473
TCP_Camera,142,20,64,6,55778,443,314943,7623,2529,32,90,2,0,0x02,0x35a1,0x6406,0x0018,0x9003
TCP_Camera,142,20,64,6,45739,443,313773,7549,2529,32,90,0,0,0x02,0xdb61,0x2e34,0x0018,0xfc39
TCP_Camera,142,20,64,6,55778,443,315033,7623,2529,32,90,2,0,0x02,0x35a2,0x6405,0x0018,0x859d
TCP_Camera,142,20,64,6,45739,443,313863,7549,2529,32,90,0,0,0x02,0xdb62,0x2e33,0x0018,0xa2f3
TCP_Camera,60,20,64,6,44518,8443,0,0,5840,40,0,213,0,0x02,0xe7d4,0x623b,0x0002,0x6a18
TCP_Camera,142,20,64,6,55778,443,315123,7623,2529,32,90,2,0,0x02,0x35a3,0x6404,0x0018,0xd97b
TCP_Camera,142,20,64,6,45739,443,313953,7549,2529,32,90,0,0,0x02,0xdb63,0x2e32,0x0018,0xa39a
TCP_Camera,142,20,64,6,55778,443,315213,7623,2529,32,90,2,0,0x02,0x35a4,0x6403,0x0018,0x5c11
TCP_Camera,142,20,64,6,45739,443,314043,7549,2529,32,90,0,0,0x02,0xdb64,0x2e31,0x0018,0xe2bf
TCP_Camera,142,20,64,6,55778,443,315303,7623,2529,32,90,2,0,0x02,0x35a5,0x6402,0x0018,0x5bce
TCP_Camera,142,20,64,6,45739,443,314133,7549,2529,32,90,0,0,0x02,0xdb65,0x2e30,0x0018,0x12d6
TCP_Camera,142,20,64,6,55778,443,315393,7623,2529,32,90,2,0,0x02,0x35a6,0x6401,0x0018,0x7e2c
TCP_Camera,142,20,64,6,45739,443,314223,7549,2529,32,90,0,0,0x02,0xdb66,0x2e2f,0x0018,0x2c63
TCP_Camera,142,20,64,6,55778,443,315483,7623,2529,32,90,2,0,0x02,0x35a7,0x6400,0x0018,0xd5aa
TCP_Camera,142,20,64,6,45739,443,314313,7549,2529,32,90,0,0,0x02,0xdb67,0x2e2e,0x0018,0xfc59
TCP_Camera,60,20,64,6,44518,8443,0,0,5840,40,0,213,0,0x02,0xe7d5,0x623a,0x0002,0x643a
TCP_Camera,142,20,64,6,45739,443,314403,7549,2529,32,90,0,0,0x02,0xdb68,0x2e2d,0x0018,0x68cf
TCP_Camera,142,20,64,6,55778,443,315573,7623,2529,32,90,2,0,0x02,0x35a8,0x63ff,0x0018,0x3284
TCP_Camera,142,20,64,6,45739,443,314493,7549,2529,32,90,0,0,0x02,0xdb69,0x2e2c,0x0018,0xdb11
TCP_Camera,142,20,64,6,55778,443,315663,7623,2529,32,90,2,0,0x02,0x35a9,0x63fe,0x0018,0x2f96
TCP_Camera,142,20,64,6,45739,443,314583,7549,2529,32,90,0,0,0x02,0xdb6a,0x2e2b,0x0018,0xf34a
TCP_Camera,142,20,64,6,55778,443,315753,7623,2529,32,90,2,0,0x02,0x35aa,0x63fd,0x0018,0x2afe
TCP_Camera,142,20,64,6,45739,443,314673,7549,2529,32,90,0,0,0x02,0xdb6b,0x2e2a,0x0018,0x562c
TCP_Camera,142,20,64,6,55778,443,315843,7623,2529,32,90,2,0,0x02,0x35ab,0x63fc,0x0018,0x8c92
TCP_Camera,142,20,64,6,45739,443,314763,7549,2529,32,90,0,0,0x02,0xdb6c,0x2e29,0x0018,0x24b1
TCP_Camera,142,20,64,6,55778,443,315933,7623,2529,32,90,2,0,0x02,0x35ac,0x63fb,0x0018,0xec3a
TCP_Camera,142,20,64,6,45739,443,314853,7549,2529,32,90,0,0,0x02,0xdb6d,0x2e28,0x0018,0x6830
TCP_Camera,142,20,64,6,55778,443,316023,7623,2529,32,90,2,0,0x02,0x35ad,0x63fa,0x0018,0x8faa
TCP_Camera,142,20,64,6,45739,443,314943,7549,2529,32,90,0,0,0x02,0xdb6e,0x2e27,0x0018,0x556a
TCP_Camera,142,20,64,6,55778,443,316113,7623,2529,32,90,2,0,0x02,0x35ae,0x63f9,0x0018,0x5ba9
TCP_Camera,142,20,64,6,45739,443,315033,7549,2529,32,90,0,0,0x02,0xdb6f,0x2e26,0x0018,0x392b
TCP_Camera,142,20,64,6,55778,443,316203,7623,2529,32,90,2,0,0x02,0x35af,0x63f8,0x0018,0x55f0
TCP_Camera,142,20,64,6,45739,443,315123,7549,2529,32,90,0,0,0x02,0xdb70,0x2e25,0x0018,0x82f0
TCP_Camera,60,20,64,6,36011,5104,0,0,5840,40,0,214,0,0x02,0x68f9,0x25e1,0x0002,0x34e2
TCP_Camera,142,20,64,6,55778,443,316293,7623,2529,32,90,2,0,0x02,0x35b0,0x63f7,0x0018,0x4cc7
TCP_Camera,142,20,64,6,45739,443,315213,7549,2529,32,90,0,0,0x02,0xdb71,0x2e24,0x0018,0x87e5
TCP_Camera,142,20,64,6,55778,443,316383,7623,2529,32,90,2,0,0x02,0x35b1,0x63f6,0x0018,0xf10a
TCP_Camera,142,20,64,6,45739,443,315303,7549,2529,32,90,0,0,0x02,0xdb72,0x2e23,0x0018,0xb93f
TCP_Camera,142,20,64,6,55778,443,316473,7623,2529,32,90,2,0,0x02,0x35b2,0x63f5,0x0018,0xe542
TCP_Camera,142,20,64,6,45739,443,315393,7549,2529,32,90,0,0,0x02,0xdb73,0x2e22,0x0018,0x954e
TCP_Camera,286,20,64,6,55778,443,316563,7623,2529,32,234,2,0,0x02,0x35b3,0x6364,0x0018,0x982c
TCP_Camera,60,20,64,6,36011,5104,0,0,5840,40,0,214,0,0x02,0x68fa,0x25e0,0x0002,0x31f2
TCP_Camera,142,20,64,6,55778,443,316797,7623,2529,32,90,2,0,0x02,0x35b4,0x63f3,0x0018,0xabf3
TCP_Camera,60,20,64,6,44518,8443,0,0,5840,40,0,213,0,0x02,0xe7d6,0x6239,0x0002,0x587a
TCP_Camera,142,20,64,6,45739,443,315483,7549,2529,32,90,0,0,0x02,0xdb74,0x2e21,0x0018,0xad7c
TCP_Camera,52,20,64,6,45739,443,315573,7623,2529,32,0,0,0,0x02,0xdb75,0x2e7a,0x0010,0x2db2
TCP_Camera,142,20,64,6,55778,443,316887,7623,2529,32,90,2,0,0x02,0x35b5,0x63f2,0x0018,0x24a5
TCP_Camera,142,20,64,6,45739,443,315573,7623,2529,32,90,0,0,0x02,0xdb76,0x2e1f,0x0018,0xb684
TCP_Camera,142,20,64,6,55778,443,316977,7623,2529,32,90,2,0,0x02,0x35b6,0x63f1,0x0018,0x7a95
TCP_Camera,142,20,64,6,45739,443,315663,7623,2529,32,90,0,0,0x02,0xdb77,0x2e1e,0x0018,0x2609
TCP_Camera,142,20,64,6,55778,443,317067,7623,2529,32,90,2,0,0x02,0x35b7,0x63f0,0x0018,0xd9de
TCP_Camera,142,20,64,6,45739,443,315753,7623,2529,32,90,0,0,0x02,0xdb78,0x2e1d,0x0018,0xdce9
TCP_Camera,52,20,64,6,55778,443,317157,7697,2529,32,0,2,0,0x02,0x35b8,0x6449,0x0010,0x4c4e
TCP_Camera,142,20,64,6,55778,443,317157,7697,2529,32,90,2,0,0x02,0x35b9,0x63ee,0x0018,0x639a
TCP_Camera,142,20,64,6,45739,443,315843,7623,2529,32,90,0,0,0x02,0xdb79,0x2e1c,0x0018,0x78e2
TCP_Camera,142,20,64,6,55778,443,317247,7697,2529,32,90,2,0,0x02,0x35ba,0x63ed,0x0018,0x7f43
TCP_Camera,142,20,64,6,45739,443,315933,7623,2529,32,90,0,0,0x02,0xdb7a,0x2e1b,0x0018,0xa9a4
TCP_Camera,60,20,64,6,36011,5104,0,0,5840,40,0,214,0,0x02,0x68fb,0x25df,0x0002,0x2c12
TCP_Camera,142,20,64,6,55778,443,317337,7697,2529,32,90,2,0,0x02,0x35bb,0x63ec,0x0018,0xd584
TCP_Camera,142,20,64,6,45739,443,316023,7623,2529,32,90,0,0,0x02,0xdb7b,0x2e1a,0x0018,0x75b4
TCP_Camera,142,20,64,6,55778,443,317427,7697,2529,32,90,2,0,0x02,0x35bc,0x63eb,0x0018,0xf786
TCP_Camera,142,20,64,6,45739,443,316113,7623,2529,32,90,0,0,0x02,0xdb7c,0x2e19,0x0018,0xd38e
TCP_Camera,142,20,64,6,55778,443,317517,7697,2529,32,90,2,0,0x02,0x35bd,0x63ea,0x0018,0xe81d
TCP_Camera,142,20,64,6,45739,443,316203,7623,2529,32,90,0,0,0x02,0xdb7d,0x2e18,0x0018,0xb846
TCP_Camera,142,20,64,6,55778,443,317607,7697,2529,32,90,2,0,0x02,0x35be,0x63e9,0x0018,0x9b8f
TCP_Camera,60,20,64,6,39082,8443,0,0,5840,40,0,215,0,0x02,0x9241,0x04a1,0x0002,0x8560
TCP_Camera,142,20,64,6,45739,443,316293,7623,2529,32,90,0,0,0x02,0xdb7e,0x2e17,0x0018,0xe311
TCP_Camera,142,20,64,6,55778,443,317697,7697,2529,32,90,2,0,0x02,0x35bf,0x63e8,0x0018,0xdf8b
TCP_Camera,142,20,64,6,45739,443,316383,7623,2529,32,90,0,0,0x02,0xdb7f,0x2e16,0x0018,0x9279
TCP_Camera,286,20,64,6,45739,443,316473,7623,2529,32,234,0,0,0x02,0xdb80,0x2d85,0x0018,0xbb2f
TCP_Camera,142,20,64,6,55778,443,317787,7697,2529,32,90,2,0,0x02,0x35c0,0x63e7,0x0018,0x4d78
TCP_Camera,142,20,64,6,45739,443,316707,7623,2529,32,90,0,0,0x02,0xdb81,0x2e14,0x0018,0x9e41
TCP_Camera,60,20,64,6,39082,8443,0,0,5840,40,0,215,0,0x02,0x9242,0x04a0,0x0002,0x8271
TCP_Camera,142,20,64,6,55778,443,317877,7697,2529,32,90,2,0,0x02,0x35c1,0x63e6,0x0018,0x55a5
TCP_Camera,142,20,64,6,45739,443,316797,7623,2529,32,90,0,0,0x02,0xdb82,0x2e13,0x0018,0x5574
TCP_Camera,142,20,64,6,55778,443,317967,7697,2529,32,90,2,0,0x02,0x35c2,0x63e5,0x0018,0xf4b8
TCP_Camera,142,20,64,6,45739,443,316887,7623,2529,32,90,0,0,0x02,0xdb83,0x2e12,0x0018,0xd30c
TCP_Camera,142,20,64,6,55778,443,318057,7697,2529,32,90,2,0,0x02,0x35c3,0x63e4,0x0018,0x35a9
TCP_Camera,142,20,64,6,45739,443,316977,7623,2529,32,90,0,0,0x02,0xdb84,0x2e11,0x0018,0x10e9
TCP_Camera,60,20,64,6,47220,3475,0,0,5840,40,0,216,0,0x02,0x572c,0x6886,0x0002,0x5a3f
TCP_Camera,142,20,64,6,55778,443,318147,7697,2529,32,90,2,0,0x02,0x35c4,0x63e3,0x0018,0x6ba2
TCP_Camera,158,20,64,6,55778,443,318237,7697,2529,32,106,2,0,0x02,0x35c5,0x63d2,0x0018,0x69ca
TCP_Camera,142,20,64,6,45739,443,317067,7623,2529,32,90,0,0,0x02,0xdb85,0x2e10,0x0018,0x58e4
TCP_Camera,142,20,64,6,55778,443,318343,7697,2529,32,90,2,0,0x02,0x35c6,0x63e1,0x0018,0xe47d
TCP_Camera,142,20,64,6,45739,443,317157,7623,2529,32,90,0,0,0x02,0xdb86,0x2e0f,0x0018,0x7b33
TCP_Camera,142,20,64,6,55778,443,318433,7697,2529,32,90,2,0,0x02,0x35c7,0x63e0,0x0018,0x61db
TCP_Camera,142,20,64,6,45739,443,317247,7623,2529,32,90,0,0,0x02,0xdb87,0x2e0e,0x0018,0x019f
TCP_Camera,60,20,64,6,36011,5104,0,0,5840,40,0,214,0,0x02,0x68fc,0x25de,0x0002,0x2056
TCP_Camera,60,20,64,6,47220,3475,0,0,5840,40,0,216,0,0x02,0x572d,0x6885,0x0002,0x5750
TCP_Camera,60,20,64,6,39082,8443,0,0,5840,40,0,215,0,0x02,0x9243,0x049f,0x0002,0x7c91
TCP_Camera,142,20,64,6,55778,443,318523,7697,2529,32,90,2,0,0x02,0x35c8,0x63df,0x0018,0xe3cf
TCP_Camera,142,20,64,6,45739,443,317337,7623,2529,32,90,0,0,0x02,0xdb88,0x2e0d,0x0018,0x8eaa
TCP_Camera,142,20,64,6,55778,443,318613,7697,2529,32,90,2,0,0x02,0x35c9,0x63de,0x0018,0x849b
TCP_Camera,142,20,64,6,45739,443,317427,7623,2529,32,90,0,0,0x02,0xdb89,0x2e0c,0x0018,0x6da5
TCP_Camera,142,20,64,6,55778,443,318703,7697,2529,32,90,2,0,0x02,0x35ca,0x63dd,0x0018,0x8bb1
TCP_Camera,142,20,64,6,45739,443,317517,7623,2529,32,90,0,0,0x02,0xdb8a,0x2e0b,0x0018,0xc43a
TCP_Camera,142,20,64,6,55778,443,318793,7697,2529,32,90,2,0,0x02,0x35cb,0x63dc,0x0018,0xc161
TCP_Camera,142,20,64,6,45739,443,317607,7623,2529,32,90,0,0,0x02,0xdb8b,0x2e0a,0x0018,0x4d26
TCP_Camera,142,20,64,6,55778,443,318883,7697,2529,32,90,2,0,0x02,0x35cc,0x63db,0x0018,0x07c9
TCP_Camera,142,20,64,6,45739,443,317697,7623,2529,32,90,0,0,0x02,0xdb8c,0x2e09,0x0018,0xcb92
TCP_Camera,142,20,64,6,55778,443,318973,7697,2529,32,90,2,0,0x02,0x35cd,0x63da,0x0018,0x7d3a
TCP_Camera,142,20,64,6,45739,443,317787,7623,2529,32,90,0,0,0x02,0xdb8d,0x2e08,0x0018,0x038b
TCP_Camera,60,20,64,6,47220,3475,0,0,5840,40,0,216,0,0x02,0x572e,0x6884,0x0002,0x5170
TCP_Camera,60,20,64,6,37852,8443,0,0,5840,40,0,217,0,0x02,0x888b,0x1e1c,0x0002,0x894b
TCP_Camera,142,20,64,6,55778,443,319063,7697,2529,32,90,2,0,0x02,0x35ce,0x63d9,0x0018,0xd5cb
TCP_Camera,142,20,64,6,45739,443,317877,7623,2529,32,90,0,0,0x02,0xdb8e,0x2e07,0x0018,0x041b
TCP_Camera,142,20,64,6,55778,443,319153,7697,2529,32,90,2,0,0x02,0x35cf,0x63d8,0x0018,0xda73
TCP_Camera,142,20,64,6,45739,443,317967,7623,2529,32,90,0,0,0x02,0xdb8f,0x2e06,0x0018,0x9fc1
TCP_Camera,142,20,64,6,55778,443,319243,7697,2529,32,90,2,0,0x02,0x35d0,0x63d7,0x0018,0x1816
TCP_Camera,142,20,64,6,45739,443,318057,7623,2529,32,90,0,0,0x02,0xdb90,0x2e05,0x0018,0x961d
TCP_Camera,60,20,64,6,37852,8443,0,0,5840,40,0,217,0,0x02,0x888c,0x1e1b,0x0002,0x865b
TCP_Camera,142,20,64,6,45739,443,318147,7623,2529,32,90,0,0,0x02,0xdb91,0x2e04,0x0018,0xfda9
TCP_Camera,142,20,64,6,45739,443,318237,7623,2529,32,90,0,0,0x02,0xdb92,0x2e03,0x0018,0x8dc5
TCP_Camera,142,20,64,6,55778,443,319333,7697,2529,32,90,2,0,0x02,0x35d1,0x63d6,0x0018,0x18cd
TCP_Camera,286,20,64,6,55778,443,319423,7697,2529,32,234,2,0,0x02,0x35d2,0x6345,0x0018,0x0d3e
TCP_Camera,60,20,64,6,33388,8443,0,0,5840,40,0,218,0,0x02,0x1d29,0xb070,0x0002,0x0513
TCP_Camera,142,20,64,6,55778,443,319657,7697,2529,32,90,2,0,0x02,0x35d3,0x63d4,0x0018,0xa133
TCP_Camera,52,20,64,6,45739,443,318327,7697,2529,32,0,0,0,0x02,0xdb93,0x2e5c,0x0010,0x94dc
TCP_Camera,142,20,64,6,55778,443,319747,7697,2529,32,90,2,0,0x02,0x35d4,0x63d3,0x0018,0x827b
TCP_Camera,142,20,64,6,45739,443,318327,7697,2529,32,90,0,0,0x02,0xdb94,0x2e01,0x0018,0xe109
TCP_Camera,142,20,64,6,55778,443,319837,7697,2529,32,90,2,0,0x02,0x35d5,0x63d2,0x0018,0xad36
TCP_Camera,60,20,64,6,33388,8443,0,0,5840,40,0,218,0,0x02,0x1d2a,0xb06f,0x0002,0x0223
TCP_Camera,142,20,64,6,45739,443,318417,7697,2529,32,90,0,0,0x02,0xdb95,0x2e00,0x0018,0x94c8
TCP_Camera,142,20,64,6,55778,443,319927,7697,2529,32,90,2,0,0x02,0x35d6,0x63d1,0x0018,0xab77
TCP_Camera,60,20,64,6,34316,8443,0,0,5840,40,0,219,0,0x02,0xabcf,0x0adb,0x0002,0x9037
TCP_Camera,142,20,64,6,45739,443,318507,7697,2529,32,90,0,0,0x02,0xdb96,0x2dff,0x0018,0x3e02
TCP_Camera,52,20,64,6,55778,443,320017,7771,2529,32,0,2,0,0x02,0x35d7,0x642a,0x0010,0xb30b
TCP_Camera,142,20,64,6,55778,443,320017,7771,2529,32,90,2,0,0x02,0x35d8,0x63cf,0x0018,0x352a
TCP_Camera,142,20,64,6,45739,443,318597,7697,2529,32,90,0,0,0x02,0xdb97,0x2dfe,0x0018,0x8185
TCP_Camera,142,20,64,6,55778,443,320107,7771,2529,32,90,2,0,0x02,0x35d9,0x63ce,0x0018,0x8f63
TCP_Camera,60,20,64,6,58874,8443,0,0,5840,40,0,220,0,0x02,0x3c3c,0x9f5f,0x0002,0xc684
TCP_Camera,142,20,64,6,45739,443,318687,7697,2529,32,90,0,0,0x02,0xdb98,0x2dfd,0x0018,0x539b
TCP_Camera,142,20,64,6,55778,443,320197,7771,2529,32,90,2,0,0x02,0x35da,0x63cd,0x0018,0xe4a0
TCP_Camera,142,20,64,6,45739,443,318777,7697,2529,32,90,0,0,0x02,0xdb99,0x2dfc,0x0018,0x9dd7
TCP_Camera,142,20,64,6,55778,443,320287,7771,2529,32,90,2,0,0x02,0x35db,0x63cc,0x0018,0x2f67
TCP_Camera,60,20,64,6,47007,8443,0,0,5840,40,0,221,0,0x02,0x869f,0x7590,0x0002,0x7db0
TCP_Camera,142,20,64,6,45739,443,318867,7697,2529,32,90,0,0,0x02,0xdb9a,0x2dfb,0x0018,0xab66
TCP_Camera,142,20,64,6,55778,443,320377,7771,2529,32,90,2,0,0x02,0x35dc,0x63cb,0x0018,0x8be8
TCP_Camera,142,20,64,6,45739,443,318957,7697,2529,32,90,0,0,0x02,0xdb9b,0x2dfa,0x0018,0x5c79
